volume_id,timestamp,ensemble_score,severity,is_anomaly,stat_score,if_score,lstm_score,stat_flagged,if_flagged,lstm_flagged,n_agreeing
vol_035,2026-04-01 10:35:00,19.1328,normal,False,0.0,39.4174,17.789,False,False,False,0
vol_035,2026-04-01 10:40:00,7.7781,normal,False,0.0,13.9391,9.6648,False,False,False,0
vol_035,2026-04-01 10:45:00,5.0486,normal,False,4.9855,0.0,11.0124,False,False,False,0
vol_035,2026-04-01 10:50:00,18.7803,normal,False,0.0,45.5794,9.425,False,False,False,0
vol_035,2026-04-01 10:55:00,9.5928,normal,False,2.1788,17.0517,9.5404,False,False,False,0
vol_035,2026-04-01 11:00:00,9.8699,normal,False,2.4653,15.4052,12.0508,False,False,False,0
vol_035,2026-04-01 11:05:00,7.376,normal,False,4.0574,6.4906,12.2806,False,False,False,0
vol_035,2026-04-01 11:10:00,4.8348,normal,False,0.0524,3.837,11.5784,False,False,False,0
vol_035,2026-04-01 11:15:00,6.3313,normal,False,3.7524,4.4243,11.5647,False,False,False,0
vol_035,2026-04-01 11:20:00,6.6644,normal,False,0.0,9.3434,11.3142,False,False,False,0
vol_035,2026-04-01 11:25:00,4.193,normal,False,2.4749,0.0,11.0891,False,False,False,0
vol_035,2026-04-01 11:30:00,12.2705,normal,False,0.0,24.0745,12.8146,False,False,False,0
vol_035,2026-04-01 11:35:00,15.5959,normal,False,0.0,33.742,12.6206,False,False,False,0
vol_035,2026-04-01 11:40:00,5.7776,normal,False,1.2247,3.8885,13.2931,False,False,False,0
vol_035,2026-04-01 11:45:00,22.2701,normal,False,0.0,50.8881,14.8642,False,False,False,0
vol_035,2026-04-01 11:50:00,7.9693,normal,False,9.9225,1.105,13.6989,False,False,False,0
vol_035,2026-04-01 11:55:00,13.4216,normal,False,0.0,26.1895,14.1842,False,False,False,0
vol_035,2026-04-01 12:00:00,10.6365,normal,False,0.0,19.2855,12.9552,False,False,False,0
vol_035,2026-04-01 12:05:00,15.1216,normal,False,0.0,32.7888,12.1518,False,False,False,0
vol_035,2026-04-01 12:10:00,8.0159,normal,False,2.661,9.4624,12.5756,False,False,False,0
vol_035,2026-04-01 12:15:00,17.0652,normal,False,0.0,38.2476,12.2617,False,False,False,0
vol_035,2026-04-01 12:20:00,14.3114,normal,False,0.0,31.0926,11.43,False,False,False,0
vol_035,2026-04-01 12:25:00,13.1874,normal,False,0.0,26.5627,12.9681,False,False,False,0
vol_035,2026-04-01 12:30:00,19.9859,normal,False,0.0,45.9822,12.9737,False,False,False,0
vol_035,2026-04-01 12:35:00,12.7045,normal,False,0.0,25.1739,12.9787,False,False,False,0
vol_035,2026-04-01 12:40:00,17.7502,normal,False,21.5163,16.9746,14.2615,False,False,False,0
vol_035,2026-04-01 12:45:00,8.5716,normal,False,4.4178,9.146,12.7475,False,False,False,0
vol_035,2026-04-01 12:50:00,6.6496,normal,False,1.404,6.9079,12.4681,False,False,False,0
vol_035,2026-04-01 12:55:00,16.4941,normal,False,6.9521,28.052,14.1423,False,False,False,0
vol_035,2026-04-01 13:00:00,15.2959,normal,False,0.0,30.6946,15.176,False,False,False,0
vol_035,2026-04-01 13:05:00,12.7394,normal,False,0.0,22.9409,15.7002,False,False,False,0
vol_035,2026-04-01 13:10:00,15.4433,normal,False,0.4234,29.252,16.8565,False,False,False,0
vol_035,2026-04-01 13:15:00,12.0815,normal,False,0.0,19.9703,16.973,False,False,False,0
vol_035,2026-04-01 13:20:00,8.5658,normal,False,6.0183,3.7515,17.1547,False,False,False,0
vol_035,2026-04-01 13:25:00,7.2489,normal,False,6.3742,0.8789,15.7012,False,False,False,0
vol_035,2026-04-01 13:30:00,9.1401,normal,False,3.896,9.0719,15.3377,False,False,False,0
vol_035,2026-04-01 13:35:00,8.7209,normal,False,11.8876,0.0,15.201,False,False,False,0
vol_035,2026-04-01 13:40:00,5.9402,normal,False,6.0294,0.0,12.7662,False,False,False,0
vol_035,2026-04-01 13:45:00,8.4365,normal,False,0.7656,12.848,12.2391,False,False,False,0
vol_035,2026-04-01 13:50:00,13.4849,normal,False,0.0,28.2959,11.9376,False,False,False,0
vol_035,2026-04-01 13:55:00,13.9955,normal,False,0.0,31.1902,10.2633,False,False,False,0
vol_035,2026-04-01 14:00:00,8.4547,normal,False,4.9578,9.4325,11.3938,False,False,False,0
vol_035,2026-04-01 14:05:00,11.9199,normal,False,2.4731,21.1683,12.1512,False,False,False,0
vol_035,2026-04-01 14:10:00,8.6346,normal,False,0.6682,13.3934,12.3768,False,False,False,0
vol_035,2026-04-01 14:15:00,12.163,normal,False,0.0,23.6115,12.9964,False,False,False,0
vol_035,2026-04-01 14:20:00,13.098,normal,False,5.8083,19.7953,13.7892,False,False,False,0
vol_035,2026-04-01 14:25:00,20.2445,normal,False,8.1927,34.2853,17.9239,False,False,False,0
vol_035,2026-04-01 14:30:00,8.7168,normal,False,4.4985,5.6485,17.2179,False,False,False,0
vol_035,2026-04-01 14:35:00,13.2678,normal,False,0.0,24.1558,16.0442,False,False,False,0
vol_035,2026-04-01 14:40:00,11.2351,normal,False,4.5819,14.3514,15.3614,False,False,False,0
vol_035,2026-04-01 14:45:00,16.9605,normal,False,1.5855,34.1606,14.8313,False,False,False,0
vol_035,2026-04-01 14:50:00,19.5854,normal,False,0.0,43.6582,14.3501,False,False,False,0
vol_035,2026-04-01 14:55:00,10.4798,normal,False,0.0,18.664,13.1579,False,False,False,0
vol_035,2026-04-01 15:00:00,12.7218,normal,False,12.2922,12.0454,14.0122,False,False,False,0
vol_035,2026-04-01 15:05:00,5.1975,normal,False,1.0483,1.792,14.0112,False,False,False,0
vol_035,2026-04-01 15:10:00,10.2238,normal,False,5.3161,11.0847,14.9451,False,False,False,0
vol_035,2026-04-01 15:15:00,26.5527,normal,False,9.7762,49.7988,19.0047,False,False,False,0
vol_035,2026-04-01 15:20:00,7.7326,normal,False,1.5036,5.0673,18.1094,False,False,False,0
vol_035,2026-04-01 15:25:00,24.7655,normal,False,20.8868,34.6854,17.7174,False,False,False,0
vol_035,2026-04-01 15:30:00,7.9081,normal,False,7.306,0.0,17.8366,False,False,False,0
vol_035,2026-04-01 15:35:00,9.388,normal,False,11.3293,0.0,18.0758,False,False,False,0
vol_035,2026-04-01 15:40:00,34.4898,normal,False,42.6064,35.1332,24.2697,True,False,False,1
vol_035,2026-04-01 15:45:00,72.8844,high,True,68.9337,100.0,45.8585,True,True,False,2
vol_035,2026-04-01 15:50:00,48.8978,normal,False,39.4749,57.513,49.8402,False,False,False,0
vol_035,2026-04-01 15:55:00,14.9841,normal,False,0.0,0.7342,49.0903,False,False,False,0
vol_035,2026-04-01 16:00:00,28.027,normal,False,10.923,25.4238,51.0189,False,False,False,0
vol_035,2026-04-01 16:05:00,18.5853,normal,False,3.4782,5.0699,51.9784,False,False,False,0
vol_035,2026-04-01 16:10:00,15.8797,normal,False,1.1468,0.0,51.5943,False,False,False,0
vol_035,2026-04-01 16:15:00,16.4591,normal,False,8.7548,0.0,44.6496,False,False,False,0
vol_035,2026-04-01 16:20:00,18.2443,normal,False,7.0516,5.7108,45.9248,False,False,False,0
vol_035,2026-04-01 16:25:00,17.0342,normal,False,8.1385,1.9094,45.0582,False,False,False,0
vol_035,2026-04-01 16:30:00,24.8335,normal,False,2.1075,28.1092,47.5255,False,False,False,0
vol_035,2026-04-01 16:35:00,20.2248,normal,False,1.7285,13.8614,49.2276,False,False,False,0
vol_035,2026-04-01 16:40:00,15.314,normal,False,0.9308,1.6304,48.0585,False,False,False,0
vol_035,2026-04-01 16:45:00,26.6664,normal,False,1.5311,54.2731,23.783,False,False,False,0
vol_035,2026-04-01 16:50:00,30.1986,normal,False,36.2149,33.7666,19.0169,False,False,False,0
vol_035,2026-04-01 16:55:00,16.1573,normal,False,0.0,29.8234,19.0635,False,False,False,0
vol_035,2026-04-01 17:00:00,15.6712,normal,False,9.543,18.8929,19.0622,False,False,False,0
vol_035,2026-04-01 17:05:00,12.2249,normal,False,8.0423,11.6923,17.7258,False,False,False,0
vol_035,2026-04-01 17:10:00,11.209,normal,False,0.0,16.9221,17.621,False,False,False,0
vol_035,2026-04-01 17:15:00,10.1102,normal,False,12.2398,1.0384,18.2093,False,False,False,0
vol_035,2026-04-01 17:20:00,28.762,normal,False,0.0,64.9789,20.0646,False,False,False,0
vol_035,2026-04-01 17:25:00,13.9877,normal,False,17.3995,4.5409,21.0286,False,False,False,0
vol_035,2026-04-01 17:30:00,12.0958,normal,False,0.0,16.9476,20.5471,False,False,False,0
vol_035,2026-04-01 17:35:00,7.6368,normal,False,4.7093,0.0,19.9617,False,False,False,0
vol_035,2026-04-01 17:40:00,10.0016,normal,False,0.0,10.974,20.5357,False,False,False,0
vol_035,2026-04-01 17:45:00,14.907,normal,False,12.0096,14.3895,18.891,False,False,False,0
vol_035,2026-04-01 17:50:00,5.3629,normal,False,0.0,4.7249,12.3638,False,False,False,0
vol_035,2026-04-01 17:55:00,11.8679,normal,False,9.5226,13.5515,12.6399,False,False,False,0
vol_035,2026-04-01 18:00:00,7.3268,normal,False,6.9986,3.7555,11.8763,False,False,False,0
vol_035,2026-04-01 18:05:00,13.3943,normal,False,7.6135,18.7914,13.8421,False,False,False,0
vol_035,2026-04-01 18:10:00,11.2305,normal,False,4.2986,15.6165,14.2009,False,False,False,0
vol_035,2026-04-01 18:15:00,13.7287,normal,False,8.5206,18.1959,14.593,False,False,False,0
vol_035,2026-04-01 18:20:00,11.7226,normal,False,10.0474,12.6391,12.6078,False,False,False,0
vol_035,2026-04-01 18:25:00,62.4711,high,True,85.3657,71.1277,25.6612,True,False,False,1
vol_035,2026-04-01 18:30:00,25.7691,normal,False,17.1251,34.6035,25.547,False,False,False,0
vol_035,2026-04-01 18:35:00,13.6155,normal,False,7.4842,10.1789,24.7781,False,False,False,0
vol_035,2026-04-01 18:40:00,17.3847,normal,False,2.5147,26.6998,23.8653,False,False,False,0
vol_035,2026-04-01 18:45:00,18.4436,normal,False,18.9719,13.7734,23.2756,False,False,False,0
vol_035,2026-04-01 18:50:00,17.7557,normal,False,5.0791,26.7975,21.9962,False,False,False,0
vol_035,2026-04-01 18:55:00,20.375,normal,False,0.0,38.9574,22.4664,False,False,False,0
vol_035,2026-04-01 19:00:00,20.627,normal,False,1.5776,36.2594,24.6136,False,False,False,0
vol_035,2026-04-01 19:05:00,15.9955,normal,False,10.6701,14.1729,24.3349,False,False,False,0
vol_035,2026-04-01 19:10:00,20.8213,normal,False,7.1908,30.2603,25.7114,False,False,False,0
vol_035,2026-04-01 19:15:00,11.05,normal,False,9.0451,0.0,26.2807,False,False,False,0
vol_035,2026-04-01 19:20:00,12.3992,normal,False,5.3553,6.2758,27.7611,False,False,False,0
vol_035,2026-04-01 19:25:00,14.1022,normal,False,4.7544,22.9857,14.6438,False,False,False,0
vol_035,2026-04-01 19:30:00,7.8801,normal,False,2.1052,9.4873,12.7423,False,False,False,0
vol_035,2026-04-01 19:35:00,11.2583,normal,False,11.884,7.9837,14.3488,False,False,False,0
vol_035,2026-04-01 19:40:00,9.2706,normal,False,13.7357,0.6267,14.1457,False,False,False,0
vol_035,2026-04-01 19:45:00,5.7596,normal,False,4.4711,2.3136,11.2831,False,False,False,0
vol_035,2026-04-01 19:50:00,19.426,normal,False,0.0,45.9433,11.1528,False,False,False,0
vol_035,2026-04-01 19:55:00,10.1631,normal,False,7.0045,13.7869,9.6203,False,False,False,0
vol_035,2026-04-01 20:00:00,7.2461,normal,False,4.4165,8.9236,8.5904,False,False,False,0
vol_035,2026-04-01 20:05:00,8.8253,normal,False,6.1436,11.8431,8.4333,False,False,False,0
vol_035,2026-04-01 20:10:00,8.162,normal,False,8.9574,7.6846,7.791,False,False,False,0
vol_035,2026-04-01 20:15:00,20.1013,normal,False,21.431,27.6385,9.7564,False,False,False,0
vol_035,2026-04-01 20:20:00,8.1408,normal,False,6.2583,7.9697,10.5366,False,False,False,0
vol_035,2026-04-01 20:25:00,56.9686,warning,True,50.0094,89.6713,26.9346,True,True,False,2
vol_035,2026-04-01 20:30:00,67.1361,high,True,52.875,100.0,45.4328,True,True,False,2
vol_035,2026-04-01 20:35:00,42.1603,normal,False,35.7607,42.6224,49.0874,False,False,False,0
vol_035,2026-04-01 20:40:00,36.3686,normal,False,21.6123,38.8177,50.7269,False,False,False,0
vol_035,2026-04-01 20:45:00,17.6956,normal,False,6.1478,1.1385,50.4846,False,False,False,0
vol_035,2026-04-01 20:50:00,30.5565,normal,False,14.8285,31.7471,47.5168,False,False,False,0
vol_035,2026-04-01 20:55:00,17.8251,normal,False,10.4329,0.6121,46.5312,False,False,False,0
vol_035,2026-04-01 21:00:00,16.1198,normal,False,5.8826,0.8581,45.8685,False,False,False,0
vol_035,2026-04-01 21:05:00,19.959,normal,False,8.5971,9.8549,45.0027,False,False,False,0
vol_035,2026-04-01 21:10:00,23.7875,normal,False,8.4827,20.4854,45.4955,False,False,False,0
vol_035,2026-04-01 21:15:00,24.719,normal,False,8.1723,23.2527,45.7339,False,False,False,0
vol_035,2026-04-01 21:20:00,25.7249,normal,False,9.9682,22.0475,48.3979,False,False,False,0
vol_035,2026-04-01 21:25:00,26.618,normal,False,5.0333,38.9867,37.3702,False,False,False,0
vol_035,2026-04-01 21:30:00,10.2859,normal,False,4.4453,9.4046,18.1279,False,False,False,0
vol_035,2026-04-01 21:35:00,21.8633,normal,False,21.3579,25.5496,18.1522,False,False,False,0
vol_035,2026-04-01 21:40:00,11.4411,normal,False,4.1879,14.8447,15.9322,False,False,False,0
vol_035,2026-04-01 21:45:00,19.7698,normal,False,10.6048,31.4108,16.8812,False,False,False,0
vol_035,2026-04-01 21:50:00,13.556,normal,False,4.2851,21.2199,15.4308,False,False,False,0
vol_035,2026-04-01 21:55:00,10.1659,normal,False,0.0,15.1905,16.1642,False,False,False,0
vol_035,2026-04-01 22:00:00,38.8445,normal,False,2.6311,88.8054,22.8059,False,True,False,1
vol_035,2026-04-01 22:05:00,33.8952,normal,False,8.7216,65.6306,26.2396,False,False,False,0
vol_035,2026-04-01 22:10:00,12.7402,normal,False,6.5121,5.9369,27.9436,False,False,False,0
vol_035,2026-04-01 22:15:00,30.6482,normal,False,4.9115,56.4604,30.5602,False,False,False,0
vol_035,2026-04-01 22:20:00,25.9562,normal,False,5.5135,42.8674,30.0762,False,False,False,0
vol_035,2026-04-01 22:25:00,24.6441,normal,False,2.4026,43.1807,28.9666,False,False,False,0
vol_035,2026-04-01 22:30:00,16.5471,normal,False,5.317,17.2681,28.8078,False,False,False,0
vol_035,2026-04-01 22:35:00,21.6331,normal,False,1.9987,40.5784,22.437,False,False,False,0
vol_035,2026-04-01 22:40:00,12.6372,normal,False,0.6714,16.7326,21.8194,False,False,False,0
vol_035,2026-04-01 22:45:00,16.5422,normal,False,8.9767,21.6362,19.4255,False,False,False,0
vol_035,2026-04-01 22:50:00,15.4811,normal,False,9.8387,19.2956,17.6135,False,False,False,0
vol_035,2026-04-01 22:55:00,18.6235,normal,False,5.5242,33.8055,16.1937,False,False,False,0
